region,marina,company,photo_type,photo_ID,day,month,year,Unk_Mahi,M_mahi_gaffers,F_mahi_gaffers,mahi_bailers,wahoo,Tuna_Complex,Kingfish,Triggerfish ,Tilefish,Rainbow_Runner,Amberjack_Complex,Grouper_Complex,Black_Sea_Bass,Barracuda,Cobia,Bluefish,Spanish_Mackerel,Swordfish,Ribbonfish,Blackbelly_Rosefish,Marlin,Sailfish
North Carolina,Pirate's Cove Marina,,Layout,50319_5,3,5,2019,8,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,050319_4,3,5,2019,2,,,7,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,050319_3,3,5,2019,6,,,6,,12,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,050319_2,3,5,2019,5,,,12,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,50319,3,5,2019,5,,,15,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,050419_6,4,5,2019,5,,,4,,2,,,8,,2,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,050419_5,4,5,2019,,2,,7,1,,,,,,,,,,1,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,050419_4,4,5,2019,10,1,1,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,050419_3,4,5,2019,4,,,,2,8,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,050419_2,4,5,2019,20,1,,10,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,50419,4,5,2019,21,1,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,050519_5,5,5,2019,5,,,20,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,050519_4,5,5,2019,3,,1,11,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,050519_3,5,5,2019,1,,,2,,16,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,050519_2,5,5,2019,3,,,19,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,50519,5,5,2019,6,,,23,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,050719_2,7,5,2019,,1,1,,,21,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,50719,7,5,2019,,1,1,1,,9,18,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,050819_2,8,5,2019,,,,1,1,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,50819,8,5,2019,,,1,,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,050919_4,9,5,2019,4,,,15,,,,,,,2,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,050919_3,9,5,2019,5,,,8,1,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,050919_2,9,5,2019,2,2,,,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,50919,9,5,2019,35,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051019_5,10,5,2019,7,1,,,1,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051019_4,10,5,2019,12,1,,2,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051019_3,10,5,2019,9,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051019_2,10,5,2019,7,1,,,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,51019,10,5,2019,6,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051119_2,11,5,2019,19,,,4,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,51119,11,5,2019,20,2,,,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051219_4,12,5,2019,2,,,1,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051219_3,12,5,2019,8,,,8,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051219_2,12,5,2019,16,,,4,,1,1,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,51219,12,5,2019,26,,,1,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051319_3,13,5,2019,3,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051319_2,13,5,2019,17,,,4,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,51319,13,5,2019,23,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,51419,14,5,2019,2,,,1,,1,,,7,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,51519,15,5,2019,,,1,,,,20,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051619_7,16,5,2019,10,3,,14,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051619_6,16,5,2019,27,2,,5,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051619_5,16,5,2019,10,1,,,,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051619_4,16,5,2019,46,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051619_3,16,5,2019,18,,,3,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051619_2,16,5,2019,3,,,3,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,51619,16,5,2019,35,,,13,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051719_5,17,5,2019,17,,,4,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051719_3,17,5,2019,20,,,5,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051719_2,17,5,2019,12,,,4,,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,51719,17,5,2019,40,3,1,5,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051819_7,18,5,2019,18,1,,1,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051819_6,18,5,2019,40,6,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051819_3,18,5,2019,35,,,,,5,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051819_2,18,5,2019,7,,,15,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,51819,18,5,2019,40,,,7,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051919_4,19,5,2019,20,3,,3,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051919_3,19,5,2019,27,,,13,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,051919_2,19,5,2019,20,,,,,,,,16,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,51919,19,5,2019,23,,,4,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052019_6,20,5,2019,7,,,25,,,,,,,,,,,1,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052019_4,20,5,2019,33,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052019_3,20,5,2019,5,4,,10,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052019_2,20,5,2019,46,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,52019,20,5,2019,42,,,3,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052119_6,21,5,2019,10,1,,1,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052119_5,21,5,2019,20,2,2,2,,,,,9,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052119_4,21,5,2019,25,2,,3,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052119_3,21,5,2019,34,2,1,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052119_2,21,5,2019,10,2,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,52119,21,5,2019,40,4,,10,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052219_5,22,5,2019,6,,,,,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052219_4,22,5,2019,20,3,6,12,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052219_3,22,5,2019,8,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052219_2,22,5,2019,10,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,52219,22,5,2019,8,1,,3,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052319_6,23,5,2019,26,,,,,1,1,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052319_5,23,5,2019,6,,,,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052319_4,23,5,2019,37,,,8,,,,,7,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052319_3,23,5,2019,43,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052319_2,23,5,2019,18,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,52319,23,5,2019,30,6,,15,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052419_5,24,5,2019,10,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052419_4,24,5,2019,15,,,10,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052419_3,24,5,2019,12,,,12,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052419_2,24,5,2019,5,,,30,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,52419,24,5,2019,40,,,5,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052519_9,25,5,2019,15,,,10,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052519_8,25,5,2019,5,,,15,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052519_7,25,5,2019,17,,,7,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052519_6,25,5,2019,15,,,10,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052519_5,25,5,2019,20,,,10,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052519_4,25,5,2019,23,1,,4,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052519_3,25,5,2019,32,6,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052519_2,25,5,2019,42,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,52519,25,5,2019,30,,,3,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052619_5,26,5,2019,9,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052619_4,26,5,2019,27,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052619_3,26,5,2019,29,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052619_2,26,5,2019,33,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,52619,26,5,2019,17,,,34,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052819_9,28,5,2019,5,,,,,6,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052819_8,28,5,2019,11,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052819_7,28,5,2019,28,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052819_6,28,5,2019,26,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052819_4,28,5,2019,7,,,2,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052819_3,28,5,2019,24,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052819_2,28,5,2019,7,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,52819,28,5,2019,7,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052919_7,29,5,2019,28,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052919_6,29,5,2019,6,,,,,10,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052919_5,29,5,2019,30,,,10,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052919_4,29,5,2019,18,,,,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052919_3,29,5,2019,8,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,052919_2,29,5,2019,1,,,,,8,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,52919,29,5,2019,22,,,,,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,053019_3,29,5,2019,37,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,053019_2,30,5,2019,7,,,,,,,,18,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,53019,30,5,2019,9,,,9,,14,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,053119_4,31,5,2019,8,,,12,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,053119_3,31,5,2019,10,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,053119_2,31,5,2019,7,,,,,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,53119,31,5,2019,18,,,3,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060119_5,1,6,2019,2,2,,,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060119_4,1,6,2019,7,,,3,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060119_3,1,6,2019,3,,,,,1,,,18,,,1,7,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060119_2,1,6,2019,4,,,,1,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,60119,1,6,2019,4,,,,1,6,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060219_3,2,6,2019,10,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060219_2,2,6,2019,12,,,12,,,,,19,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,60219,2,6,2019,1,1,,,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060419_5,4,6,2019,9,,,,,2,1,,10,,,,4,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060419_4,4,6,2019,26,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060419_3,4,6,2019,4,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060419_2,4,6,2019,30,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,60419,4,6,2019,8,,,,,1,,,4,,,,3,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060519_6,5,6,2019,7,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060519_5,5,6,2019,23,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060519_4,5,6,2019,1,,,1,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060519_3,5,6,2019,32,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060519_2,5,6,2019,41,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,60519,5,6,2019,1,,,,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060719_6,7,6,2019,3,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060719_5,7,6,2019,2,,,,,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060719_4,7,6,2019,,1,,,,8,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060719_3,7,6,2019,2,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060719_2,7,6,2019,1,,,,,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,60719,7,6,2019,1,,,,,12,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060819_5,8,6,2019,2,,,,,5,,,22,,,,2,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060819_4,8,6,2019,8,,,7,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060819_3,8,6,2019,1,,,,,6,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060819_2,8,6,2019,3,,,1,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,60819,8,6,2019,15,4,,20,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060919_3,9,6,2019,3,1,1,3,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,060919_2,9,6,2019,1,1,1,,,5,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,60919,9,6,2019,10,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061019_8,10,6,2019,5,,,5,,,2,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061019_7,10,6,2019,30,,,7,,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061019_6,10,6,2019,7,,,27,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061019_5,10,6,2019,20,,,10,1,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061019_4,10,6,2019,15,,,10,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061019_3,10,6,2019,5,,,,,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061019_2,10,6,2019,2,,,,,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,61019,10,6,2019,2,,,,,12,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061119_4,11,6,2019,7,,,2,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061119_3,11,6,2019,28,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061119_2,11,6,2019,20,,,20,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,611119,11,6,2019,40,,,,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061219_4,12,6,2019,6,,,,1,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061219_3,12,6,2019,10,,,2,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,601219_2,12,6,2019,7,,,,,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,61219,12,6,2019,1,,,,1,2,,,,,,,,,,27,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061419_4,14,6,2019,7,,,,,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061419_3,14,6,2019,8,,,,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061419_2,14,6,2019,8,,,,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,61419,14,6,2019,7,1,,,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061519_4,15,6,2019,1,,,,1,1,,,16,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061519_3,15,6,2019,1,,,,1,,,,17,,,,5,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061519_2,15,6,2019,10,,,6,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,61519,15,6,2019,,,1,7,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061619_7,16,6,2019,1,,,12,1,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061619_6,16,6,2019,8,,,45,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061619_4,16,6,2019,1,,,40,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061619_3,16,6,2019,1,1,1,11,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061619_2,16,6,2019,,1,1,,,3,,,17,,,,6,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,61619,16,6,2019,12,,,,,8,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061719_2,17,6,2019,2,,,,,6,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,61719,17,6,2019,6,,,20,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061819_2,18,6,2019,1,,,,,2,,,15,,,,3,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,61819,18,6,2019,,,1,,1,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061919_3,19,6,2019,,,1,,1,5,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,061919_2,19,6,2019,1,,,,,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,61919,19,6,2019,,,,,1,3,,,8,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,62219,22,6,2019,1,,,,,,,,15,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,62319,23,6,2019,,,,,1,1,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062419_5,24,6,2019,2,,,2,2,5,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062419_4,24,6,2019,,,,2,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062419_3,24,6,2019,1,,,,1,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062419_2,24,6,2019,2,,,,1,,,,5,,,,3,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,62419,24,6,2019,,2,,3,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062519_4,25,6,2019,1,,,,,8,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062519_3,25,6,2019,4,,,,,4,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062519_2,25,6,2019,,,1,5,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,62519,25,6,2019,,1,,,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062619_2,26,6,2019,2,,,,,1,3,,11,,,1,4,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,62619,26,6,2019,2,,,,,18,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062819_4(2),28,6,2019,,,,1,,,,,12,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062819_4,28,6,2019,1,,,,,2,,,,,,,,,,,36,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062819_3,28,6,2019,20,,,15,,,,,21,,2,1,5,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062819_2,28,6,2019,2,,,,1,,,,19,,,,1,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,62819,28,6,2019,2,,,1,,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062919_3,29,6,2019,7,1,,4,,,,,,,1,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,062919_2,29,6,2019,14,,,9,,,,17,,,1,,6,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,62919,29,6,2019,,1,,,1,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070119_2,1,7,2019,2,,,,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,70119,1,7,2019,1,2,,11,,,,,11,,,,1,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070219_3,2,7,2019,,,1,,,1,,,27,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070219_2,2,7,2019,,,,1,,,4,22,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,70219,2,7,2019,,1,1,,,,,,20,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,70319_5,3,7,2019,2,,,,,7,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070319_4,3,7,2019,2,,,,1,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070319_3,3,7,2019,,,,,1,3,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070319_2,3,7,2019,,1,,,2,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,70319,3,7,2019,,,,13,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070419_2,4,7,2019,,2,,,,16,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,70419,4,7,2019,7,,,20,,5,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,70519,5,7,2019,2,,,7,,2,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070619_7,6,7,2019,1,,,27,,6,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070619_6,6,7,2019,1,,,,,13,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070619_5,6,7,2019,2,,,50,,10,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070619_4,6,7,2019,,,,60,,,,,,,,,,,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070619_3,6,7,2019,1,,,58,,,,,,,3,,,6,,,,,,,,
North Carolina,Pirate's Cove Marina,,Layout,070619_2,6,7,2019,1,1,,11,,41,,,,,,,,,,,,,,,,
